"ID","group","day","cytokine","sex","value","LOD","fold_change_baseline","NHP","virus","perc_nk_cells","nb_nk_cells"
"NV259","Control",6,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"I.TAC","F",137.37,32.66,0.746738421395956,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"TGFbeta","F",112.98,3.3,1.14922184925236,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"TNF.alpha","F",15.45,14.2,1.08802816901408,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IL.15","F",107.91,75.45,1.43021868787276,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"MCP.1","F",648.1,20.12,1.16186515121636,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"G.CSF","F",174.25,113.59,1.48361004682844,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"MDC","F",1684.2,286.83,0.95603553486788,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IFN.g","F",82.06,14.44,2.8335635359116,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"RANTES","F",3296.94,9.09,1.00730515760625,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"Eotaxin","F",198.75,2.64,0.731182400117725,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IP.10","F",4.85,4.38,1.10730593607306,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"MIP.1a","F",229.16,28.54,8.02943237561317,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",3.7,1102
"NV259","Control",6,"MIP.1B","F",115.87,32.55,1.80510983019162,"Cyno","Dengue virus",3.7,1102
"NV259","Control",7,"EGF","F",59.24,3.41,0.508585164835165,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.17","F",30.96,30.96,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.4","F",38.96,38.96,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"HGF","F",478.03,74.94,0.587606942668896,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"MIF","F",70.2,5.06,0.449366278325439,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"Eotaxin","F",154.19,2.64,0.567250386285042,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.1B","F",12.04,12.04,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"RANTES","F",4294.09,9.09,1.31196169909839,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"I.TAC","F",97.63,32.66,0.530713198521418,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"G.CSF","F",113.59,113.59,0.967134951042997,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"MIG","F",24.23,24.23,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IFN.g","F",14.44,14.44,0.498618784530387,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"GM.CSF","F",12.88,12.88,1,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"TGFbeta","F",77.32,3.3,0.786491709897264,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.8","F",11.68,11.68,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.15","F",673.86,75.45,8.93121272365805,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.RA","F",161.12,55.74,0.893126385809313,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.10","F",13.57,13.57,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"MIP.1B","F",74.93,32.55,1.16731578127434,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"MDC","F",1444.04,286.83,0.819708795731275,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.12","F",1754.21,112.39,0.567637532075447,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IP.10","F",4.38,4.38,1,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"VEGF","F",1.35,1.35,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.6","F",7.71,7.71,NA,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"MCP.1","F",304.84,20.12,0.546494326024991,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"MIP.1a","F",161.95,28.54,5.67449194113525,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"TNF.alpha","F",14.2,14.2,1,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.2","F",43.77,43.77,1,"Cyno","Dengue virus",3.9,1186
"NV259","Control",7,"IL.5","F",6.45,6.45,NA,"Cyno","Dengue virus",3.9,1186
"NV289","Control",-7,"EGF","M",74.83,3.41,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"MDC","M",1062.19,286.83,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"Eotaxin","M",238.07,2.64,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"MIF","M",114.24,5.06,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"I.TAC","M",130.27,32.66,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"G.CSF","M",113.59,113.59,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.2","M",43.77,43.77,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.8","M",17.91,11.68,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"MCP.1","M",1337.16,20.12,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"GM.CSF","M",16.13,12.88,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"MIP.1B","M",390.42,32.55,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.12","M",1208.31,112.39,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"HGF","M",522.99,74.94,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"RANTES","M",3492.46,9.09,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"TNF.alpha","M",17.06,14.2,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.6","M",8.56,7.71,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"TGFbeta","M",74.51,3.3,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IFN.g","M",204.87,14.44,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.RA","M",191.87,55.74,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"IP.10","M",8.76,4.38,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",-7,"MIP.1a","M",44.51,28.54,1,"Cyno","Dengue virus",NA,NA
"NV289","Control",1,"EGF","M",108.64,3.41,1.45182413470533,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.RA","M",210.52,55.74,1.09720122999948,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"TNF.alpha","M",16.46,14.2,0.964830011723329,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"MIF","M",189.8,5.06,1.66141456582633,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"Eotaxin","M",219.46,2.64,0.921829713949679,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IP.10","M",7.73,4.38,0.882420091324201,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"I.TAC","M",95.32,32.66,0.731711061641207,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.2","M",94.58,43.77,2.1608407585104,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"RANTES","M",3103.75,9.09,0.888700228492238,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"G.CSF","M",113.59,113.59,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IFN.g","M",183.71,14.44,0.896714989993655,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"GM.CSF","M",19.59,12.88,1.21450712957223,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"MDC","M",884.81,286.83,0.833005394515105,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"HGF","M",651.72,74.94,1.24614237365915,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.12","M",1150.61,112.39,0.952247353742003,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.8","M",12.43,11.68,0.694025683975433,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"MCP.1","M",1362.8,20.12,1.01917496784229,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.6","M",10.97,7.71,1.28154205607477,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"MIP.1a","M",39.18,28.54,0.88025162884745,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"TGFbeta","M",72.89,3.3,0.978257951952758,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",4,1186
"NV289","Control",1,"MIP.1B","M",440.42,32.55,1.12806720967164,"Cyno","Dengue virus",4,1186
"NV289","Control",2,"Eotaxin","M",164.58,2.64,0.691309278783551,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"RANTES","M",3269.96,9.09,0.936291324739582,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.2","M",56.18,43.77,1.28352753027188,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"EGF","M",109.59,3.41,1.46451957770947,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.RA","M",150.27,55.74,0.783186532548079,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IP.10","M",9.82,4.38,1.12100456621005,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"TGFbeta","M",72.89,3.3,0.978257951952758,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"MCP.1","M",1480.49,20.12,1.1071898650872,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IFN.g","M",204.03,14.44,0.995899838922243,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"TNF.alpha","M",16.39,14.2,0.960726846424385,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"HGF","M",637.6,74.94,1.21914376947934,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.8","M",16.31,11.68,0.910664433277499,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"MDC","M",846.94,286.83,0.797352639358307,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"I.TAC","M",106.41,32.66,0.816841943655485,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.12","M",1167.91,112.39,0.966564871597521,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"MIF","M",195.02,5.06,1.70710784313726,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.6","M",7.9,7.71,0.922897196261682,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"G.CSF","M",113.59,113.59,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"MIP.1a","M",55.21,28.54,1.24039541676028,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"MIP.1B","M",390.08,32.55,0.999129142974233,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",7.3,2307
"NV289","Control",2,"GM.CSF","M",21.61,12.88,1.33973961562306,"Cyno","Dengue virus",7.3,2307
"NV289","Control",28,"G.CSF","M",113.59,113.59,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"EGF","M",75.01,3.41,1.00240545235868,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"GM.CSF","M",18.22,12.88,1.12957222566646,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.2","M",43.77,43.77,1,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"Eotaxin","M",138.49,2.64,0.581719662284202,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IFN.g","M",106.1,14.44,0.517889393273783,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"I.TAC","M",89.17,32.66,0.684501420127428,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"HGF","M",573.51,74.94,1.09659840532324,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"MIF","M",148.28,5.06,1.29796918767507,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.6","M",9.4,7.71,1.0981308411215,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"RANTES","M",2507.38,9.09,0.717940935615583,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"MCP.1","M",1083.17,20.12,0.810052648897664,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.8","M",15.3,11.68,0.85427135678392,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"TGFbeta","M",55.69,3.3,0.747416454167226,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"MIP.1a","M",36.4,28.54,0.817793754212537,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"MDC","M",854.54,286.83,0.80450766811964,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.RA","M",133.55,55.74,0.696044196591442,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"TNF.alpha","M",15.78,14.2,0.924970691676436,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"MIP.1B","M",289,32.55,0.740228471902054,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IL.12","M",966.38,112.39,0.799778202613568,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"IP.10","M",9.21,4.38,1.0513698630137,"Cyno","Dengue virus",10.8,3229
"NV289","Control",28,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",10.8,3229
"NV289","Control",3,"EGF","M",91.33,3.41,1.22049979954564,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"TNF.alpha","M",16.19,14.2,0.949003516998828,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"HGF","M",351.72,74.94,0.672517638960592,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"Eotaxin","M",150.36,2.64,0.631578947368421,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"MIP.1B","M",377.51,32.55,0.966933046462784,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IP.10","M",9.14,4.38,1.04337899543379,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.12","M",1139.08,112.39,0.942705100512286,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.2","M",250.78,43.77,5.72949508795979,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"G.CSF","M",113.59,113.59,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"GM.CSF","M",20.85,12.88,1.29262244265344,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.8","M",15.56,11.68,0.868788386376326,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"TGFbeta","M",59.1,3.3,0.793182123204939,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"MDC","M",801.01,286.83,0.754111787909884,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.RA","M",189.15,55.74,0.985823734820451,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"MIF","M",161.47,5.06,1.41342787114846,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.6","M",9.06,7.71,1.05841121495327,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"I.TAC","M",109.84,32.66,0.843171873800568,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IFN.g","M",151.25,14.44,0.738273051203202,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"RANTES","M",2439.64,9.09,0.69854486522394,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"MIP.1a","M",51.21,28.54,1.15052797124242,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",7.6,2322
"NV289","Control",3,"MCP.1","M",1309.92,20.12,0.979628466301714,"Cyno","Dengue virus",7.6,2322
"NV289","Control",4,"IFN.g","M",260.12,14.44,1.2696832137453,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"IL.6","M",8.73,7.71,1.01985981308411,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"I.TAC","M",92.63,32.66,0.711061641206724,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"HGF","M",457.04,74.94,0.873898162488767,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"Eotaxin","M",137.75,2.64,0.578611332801277,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"IL.8","M",13.88,11.68,0.7749860413177,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"G.CSF","M",113.59,113.59,NA,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"GM.CSF","M",20.22,12.88,1.25356478611283,"Cyno","Dengue virus",7.3,2196
"NV289","Control",4,"EGF","M",77.38,3.41,1.03407724174796,"Cyno","Dengue virus",7.3,2196
